customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CU-10834,Female,0,No,No,57,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,57.96,3328.2,0
CU-10835,Female,0,No,No,36,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),93.87,3372.44,1
CU-10836,Female,0,No,No,19,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,60.89,1200.55,0
CU-10837,Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),92.32,1583.14,1
CU-10838,Male,0,No,No,4,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,66.67,191.44,1
CU-10839,Female,0,No,No,46,Yes,No,DSL,Yes,No,No,No,Yes,No,One year,Yes,Credit card (automatic),57.27,2634.23,0
CU-10840,Male,0,Yes,No,27,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,84.53,2271.77,0
CU-10841,Female,1,No,Yes,9,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),90.5,805.66,1
CU-10842,Female,0,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,91.96,474.71,0
CU-10843,Male,0,Yes,No,2,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),74.36,155.39,0
CU-10844,Male,1,Yes,No,29,No,No phone service,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),57.6,1652.49,0
CU-10845,Male,0,No,No,5,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,89.8,485.58,1
CU-10846,Male,0,Yes,No,6,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),91.73,517.25,0
CU-10847,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,25.42,0.0,0
CU-10848,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),90.05,3213.65,0
CU-10849,Female,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,81.2,4070.11,0
CU-10850,Female,0,No,No,6,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,57.75,354.68,0
CU-10851,Female,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,86.8,1193.89,1
CU-10852,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),29.15,129.87,0
CU-10853,Male,1,No,No,67,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),84.86,5684.52,0
CU-10854,Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.25,519.79,0
CU-10855,Female,0,Yes,Yes,64,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,97.62,6266.65,1
CU-10856,Male,0,No,No,71,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),88.08,6291.84,1
CU-10857,Male,1,Yes,No,0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,86.55,0.0,1
CU-10858,Female,0,Yes,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.16,128.63,0
CU-10859,Female,0,No,No,11,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,63.0,694.72,0
CU-10860,Female,0,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),105.43,4777.54,1
CU-10861,Female,0,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,21.53,628.84,0
CU-10862,Male,0,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),88.7,4158.96,1
CU-10863,Female,0,Yes,No,7,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.5,598.31,1
CU-10864,Female,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),84.9,4944.66,0
CU-10865,Female,1,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,29.81,335.54,0
CU-10866,Female,0,Yes,Yes,12,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,92.73,1088.97,0
CU-10867,Female,0,No,Yes,62,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,78.03,4791.64,1
CU-10868,Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.64,6.72,0
CU-10869,Male,0,No,No,9,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,53.29,486.82,1
CU-10870,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,97.08,862.88,1
CU-10871,Male,0,No,No,45,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),55.71,2479.59,0
CU-10872,Male,0,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Electronic check,78.84,299.86,1
CU-10873,Male,0,No,No,28,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),47.43,1372.82,0
CU-10874,Female,0,Yes,Yes,46,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),97.37,4449.82,0
CU-10875,Female,0,No,No,55,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,52.34,2869.84,1
CU-10876,Female,0,No,No,0,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),47.52,0.0,1
CU-10877,Female,0,Yes,No,31,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,90.78,2862.1,1
CU-10878,Female,0,Yes,No,1,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,65.12,27.32,0
CU-10879,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),97.75,6724.13,0
CU-10880,Male,0,Yes,No,51,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,59.99,3060.12,0
CU-10881,Female,0,Yes,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),23.85,50.94,0
CU-10882,Male,1,Yes,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,21.95,312.43,0
CU-10883,Male,1,Yes,Yes,56,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,18.25,1046.5,0
CU-10884,Female,0,No,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.41,835.48,1
CU-10885,Female,0,Yes,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.62,1415.98,0
CU-10886,Male,0,Yes,Yes,68,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),50.3,3415.12,0
CU-10887,Male,0,No,No,49,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.9,3608.7,1
CU-10888,Male,0,Yes,No,72,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),64.88,4695.81,0
CU-10889,Male,1,Yes,Yes,27,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),78.63,2128.42,0
CU-10890,Male,1,Yes,Yes,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,94.11,321.24,0
CU-10891,Female,0,Yes,No,62,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,88.34,5488.03,1
CU-10892,Female,0,Yes,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),99.73,3712.24,0
CU-10893,Female,0,Yes,Yes,16,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),62.18,926.07,0
CU-10894,Female,0,Yes,No,10,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,84.42,845.51,1
CU-10895,Female,1,No,No,16,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),82.87,1335.82,1
CU-10896,Female,0,No,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.39,302.5,0
CU-10897,Male,1,Yes,No,35,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,65.25,2321.52,0
CU-10898,Male,0,Yes,No,5,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),95.03,489.75,0
CU-10899,Female,0,Yes,No,69,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,82.55,5664.79,0
CU-10900,Male,0,No,No,21,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),87.21,1844.04,0
CU-10901,Male,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),25.89,1832.41,0
CU-10902,Male,0,Yes,No,57,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,82.6,4692.13,0
CU-10903,Female,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,26.21,1220.77,0
CU-10904,Male,0,Yes,No,54,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),86.46,4687.72,0
CU-10905,Female,1,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.27,80.39,0
CU-10906,Male,0,No,No,45,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,94.77,4291.25,1
CU-10907,Male,0,Yes,No,68,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,60.04,4086.64,0
CU-10908,Male,0,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,85.76,30.49,1
CU-10909,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Mailed check,83.2,4160.76,0
CU-10910,Female,0,No,No,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),18.25,44.12,0
CU-10911,Male,0,No,No,66,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,67.13,4445.31,0
CU-10912,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,85.39,266.09,1
CU-10913,Female,0,Yes,No,54,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),43.63,2331.81,0
CU-10914,Female,1,No,Yes,5,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,84.61,427.36,1
CU-10915,Male,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,23.45,12.76,1
CU-10916,Female,1,No,No,62,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.43,5617.12,0
CU-10917,Female,0,Yes,Yes,48,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,92.03,4441.23,1
CU-10918,Male,0,No,No,13,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,93.07,1183.71,0
CU-10919,Female,0,Yes,Yes,61,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),88.83,5414.09,0
CU-10920,Female,0,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.89,732.03,0
CU-10921,Female,0,Yes,No,60,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,96.12,5796.06,0
CU-10922,Male,0,Yes,No,9,No,No phone service,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),82.05,740.86,0
CU-10923,Male,0,Yes,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,26.28,1363.77,0
CU-10924,Male,0,No,No,49,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),88.45,4330.85,1
CU-10925,Female,0,Yes,Yes,0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.73,12.01,1
CU-10926,Female,0,Yes,Yes,7,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),48.85,367.97,0
CU-10927,Male,0,Yes,No,47,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,81.25,3811.47,0
CU-10928,Male,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.68,35.92,0
CU-10929,Female,1,No,No,5,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,51.33,266.6,1
CU-10930,Female,0,No,No,49,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,103.03,4993.51,1
CU-10931,Female,1,Yes,Yes,52,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,56.63,2927.06,1
CU-10932,Male,0,No,No,41,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),79.65,3276.54,0
CU-10933,Female,0,No,No,44,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),41.18,1842.77,0
CU-10934,Male,0,No,No,51,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,56.81,2931.29,1
CU-10935,Female,0,Yes,Yes,4,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),59.29,206.54,0
CU-10936,Male,0,Yes,Yes,14,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,No,Electronic check,57.61,831.53,0
CU-10937,Male,0,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),27.35,80.53,0
CU-10938,Male,0,No,Yes,2,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,86.95,184.22,0
CU-10939,Female,1,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.82,11.96,0
CU-10940,Female,0,Yes,No,61,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,96.83,5893.2,0
CU-10941,Male,0,Yes,Yes,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.25,57.46,0
CU-10942,Female,0,No,No,24,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,69.96,1673.14,1
CU-10943,Male,0,No,Yes,13,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,90.95,1128.14,1
CU-10944,Male,0,Yes,No,2,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),89.36,172.19,0
CU-10945,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.76,253.57,1
CU-10946,Female,0,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.29,247.67,0
CU-10947,Male,0,Yes,No,3,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.08,204.24,0
CU-10948,Female,0,No,No,44,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,80.46,3553.32,1
CU-10949,Male,0,No,No,59,No,No phone service,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,54.07,3180.9,0
CU-10950,Male,0,No,Yes,64,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),96.47,6174.59,0
CU-10951,Male,1,Yes,Yes,47,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,70.13,3294.01,1
CU-10952,Female,1,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.66,5830.36,1
CU-10953,Male,0,Yes,No,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.12,1027.07,0
CU-10954,Female,0,Yes,No,28,No,No phone service,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),61.61,1706.15,1
CU-10955,Female,0,Yes,Yes,24,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),88.12,2138.92,1
CU-10956,Male,0,Yes,No,3,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,58.69,196.59,0
CU-10957,Female,0,Yes,Yes,6,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,73.25,451.15,0
CU-10958,Female,0,Yes,Yes,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.38,129.86,1
CU-10959,Male,0,Yes,No,4,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,58.95,288.01,0
CU-10960,Male,1,No,No,48,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),81.33,3934.61,1
CU-10961,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Mailed check,95.44,3035.4,0
CU-10962,Female,1,No,No,49,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,No,Credit card (automatic),70.39,3469.89,0
CU-10963,Male,0,No,No,48,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),55.97,2689.32,1
CU-10964,Female,1,No,Yes,40,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,70.08,2789.14,0
CU-10965,Female,0,Yes,Yes,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.2,324.87,0
CU-10966,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.93,29.66,0
CU-10967,Male,1,No,Yes,1,No,No phone service,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),71.72,92.14,0
CU-10968,Female,1,No,No,45,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,58.31,2658.43,1
CU-10969,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.23,1328.42,0
CU-10970,Male,0,Yes,Yes,48,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),92.11,4435.63,1
CU-10971,Male,0,No,No,48,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),88.51,4243.33,1
CU-10972,Male,0,Yes,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.18,849.33,0
CU-10973,Male,0,No,No,68,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,59.9,4035.83,0
CU-10974,Male,1,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.86,42.99,1
CU-10975,Male,0,Yes,Yes,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,23.35,10.79,0
CU-10976,Male,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,89.41,316.09,1
CU-10977,Female,0,Yes,Yes,48,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),62.2,2984.61,1
CU-10978,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),33.0,1547.78,0
CU-10979,Female,0,Yes,No,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),91.37,5104.86,1
CU-10980,Female,0,Yes,Yes,40,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,90.42,3659.23,0
CU-10981,Female,0,No,No,50,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,90.12,4542.24,0
CU-10982,Female,0,Yes,Yes,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,51.1,79.4,0
CU-10983,Female,1,Yes,Yes,2,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,71.18,143.87,0
CU-10984,Female,0,No,Yes,53,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),20.76,1094.72,0
CU-10985,Female,1,No,No,54,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),84.23,4539.15,0
CU-10986,Female,0,No,Yes,49,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),57.08,2772.6,0
